timeMs,ax,ay,az,q0,q1,q2,q3,
41286,-4604,3696,7076,0.1804,-0.2523,0.2476,0.9178
41298,-4216,3750,7452,0.1858,-0.2394,0.2413,0.9218
41320,-4472,3834,7362,0.1909,-0.2243,0.2356,0.926
41332,-4088,4054,7034,0.1961,-0.2076,0.2309,0.93
41354,-4044,3658,6654,0.2011,-0.1884,0.2273,0.9339
41376,-3278,3894,7266,0.2056,-0.1674,0.2236,0.9378
41388,-3634,3746,7294,0.2108,-0.1439,0.2185,0.9418
41410,-3146,3874,8248,0.2171,-0.1174,0.2126,0.9454
41422,-2738,3638,7974,0.2236,-0.0891,0.2036,0.9489
41444,-1990,2864,8182,0.2288,-0.0589,0.1928,0.9523
41456,-1364,2446,7970,0.2329,-0.0274,0.1831,0.9546
41478,-894,3248,7772,0.2363,0.005,0.1736,0.956
41490,-168,3306,7608,0.2385,0.0386,0.1633,0.9565
41512,542,3272,8150,0.2386,0.0716,0.1523,0.9563
41524,1330,3114,9008,0.2383,0.1036,0.1416,0.9551
41546,1880,3244,10234,0.2377,0.1326,0.1302,0.9533
41568,2292,3032,10062,0.237,0.1584,0.1173,0.9512
41580,2790,2804,9464,0.2361,0.1819,0.1053,0.9487
41602,2992,2380,8626,0.2343,0.2037,0.0971,0.9455
41614,3212,2960,7962,0.2318,0.2243,0.0918,0.942
41636,3732,3106,8630,0.2303,0.2421,0.0862,0.9385
41648,3794,3134,8542,0.2278,0.2561,0.0814,0.9358
41670,4422,3476,8846,0.2245,0.2666,0.0762,0.9341
41704,4522,3330,9406,0.2198,0.2757,0.0584,0.9339
41726,4262,2842,9004,0.2191,0.2756,0.049,0.9346
41738,4158,3058,9026,0.2183,0.2726,0.0417,0.936
41760,4412,2478,9198,0.2171,0.2675,0.0339,0.9381
41772,4324,2200,8946,0.2151,0.2608,0.0261,0.9407
41794,3624,2132,8710,0.2129,0.2528,0.0185,0.9435
41806,3550,1588,8116,0.2111,0.2445,0.0131,0.9462
41828,2764,588,9312,0.2092,0.2353,0.0107,0.949
41840,2016,1330,9046,0.2078,0.2266,0.0122,0.9514
41862,2208,862,8710,0.2079,0.2192,0.0184,0.953
41874,2482,66,8316,0.2077,0.2131,0.0293,0.9542
41896,3712,1048,9932,0.2067,0.2053,0.0436,0.9556
41908,3878,1924,10200,0.2046,0.195,0.0542,0.9576
41930,3670,3268,10194,0.2023,0.1823,0.0561,0.9605
41952,2828,2914,9312,0.1988,0.1683,0.0506,0.9641
41964,2222,2958,9124,0.1948,0.1532,0.0422,0.9678
41986,1808,3250,9294,0.1919,0.1382,0.0312,0.9711
41998,1898,2310,8700,0.1907,0.125,0.0193,0.9734
42020,2366,1954,8890,0.19,0.1151,0.0111,0.9749
42032,1902,1662,9034,0.19,0.1073,0.0064,0.9758
42054,1314,842,9534,0.1906,0.1024,0.0058,0.9762
42066,1742,846,9736,0.1915,0.0984,0.0077,0.9764
42088,1844,1056,9472,0.1922,0.0953,0.0106,0.9766
42110,1338,948,9574,0.1923,0.0922,0.0142,0.9768
42122,1114,1156,9388,0.1923,0.0894,0.02,0.977
42144,1264,1434,9678,0.1929,0.0872,0.0282,0.9769
42178,1284,1530,9630,0.1915,0.0863,0.047,0.9765
42190,1322,2106,9640,0.1895,0.0874,0.0577,0.9762
42212,1162,2044,9714,0.1866,0.088,0.0679,0.9761
42246,1116,2336,9780,0.1821,0.0881,0.0882,0.9753
42258,1246,2530,9570,0.1801,0.088,0.0987,0.9747
